reduce,-0.025903556,-0.11294237,-0.006370195,-0.13403066,-0.018515386,0.035692688,0.08639393,-0.068116955,-0.051551297,-0.06761554,0.0095621655,-0.04500519,0.089291096,0.023478622,0.0037693821,0.02933328,0.015762242,-0.055175744,-0.06452509,-0.026820282,-0.1236344,0.01207423,-0.07276525,0.09311569,-0.06434121,-0.038521744,0.04669207,0.1433549,-0.13555577,0.0021582164,0.08407613,-0.10392938,0.032811444,-0.026564842,0.07381245,-0.05651305,0.027962374,0.15604305,-0.07700517,0.13077486,-0.032703724,0.026651897,0.046327848,-0.06895079,0.0138473455,0.012921524,-0.009597423,0.006738231,0.09146396,-0.06507026
commerce,0.06769005,0.011297106,-0.1676994,-0.16887505,-0.09920163,-0.14975564,0.0615056,0.0045704087,0.05413629,-0.078526266,0.1819538,-0.10795709,0.02326869,-0.11941093,-0.07454974,-0.123026125,-0.090726405,-0.043504238,-0.07449535,-0.047205936,-0.22595505,0.044686347,-0.12914181,0.11706554,-0.09287545,-0.036391407,0.10055621,-0.0697374,-0.16784824,0.04004231,0.11672843,-0.18622372,-0.09951303,-0.11290627,0.14263298,-0.096281946,-0.16859445,0.06706145,-0.10682882,-0.03835678,-0.12161666,0.07295131,0.14605665,-0.06822888,-0.15755531,0.08460564,0.15540394,0.12012013,0.09324562,-0.019279253
benefits,-0.022209827,0.02915712,0.06567493,0.014703947,0.013158,-0.058460787,-0.06670622,0.05613228,-0.1451911,0.10864431,0.035481162,0.10510455,-0.026981689,0.08047588,0.027952906,0.017541256,0.03335305,0.06251365,0.03211347,0.04447638,-0.15651968,0.0059345094,0.020932665,-0.062246587,0.0710968,-0.029432833,-0.03963088,0.029114481,-0.12141531,0.06678546,-0.010038703,0.04711062,-0.0264906,0.068028465,-0.022854667,0.06911753,0.00037022374,-0.037839547,0.024730194,0.15861854,0.047983788,0.017204141,-0.040852897,0.043494266,0.013828307,-0.064357646,-0.062290724,-0.015683042,-0.032888584,-0.05914115
thing,-0.043210197,-0.07469662,0.07781089,0.1360477,-0.027907582,-0.13703164,0.09061197,0.077780984,0.010145012,0.10829086,-0.039540768,0.019894253,-0.0145267565,0.0527754,-0.009261299,-0.010738355,-0.0008725901,0.019984327,-0.03022246,-0.12247566,0.18916345,-0.09540921,0.059275605,-0.03047382,0.01324924,0.028003719,-0.004633668,-0.14010747,0.14183505,-0.088189885,0.18577261,0.09692065,-0.0397341,0.033101484,-0.04123865,-0.009979707,0.12735349,-0.10146152,0.112797014,-0.09430328,0.041040607,-0.074858844,-0.08991098,-0.05613339,0.06453094,-0.067094505,-0.030505909,-0.048681073,-0.031032428,0.019729713
name,-0.041154426,0.0459276,-0.006882393,-0.05465697,0.019609706,0.034285136,0.009935193,0.02386484,-0.090692036,0.0022068229,-0.037195638,0.055839088,-0.04956399,0.0047333427,0.0040022186,0.0014745714,0.032109834,0.023664733,0.047724254,0.030550284,-0.055095203,-0.057208057,-0.057362225,0.00078097783,0.063067354,0.051594514,0.010512222,0.11177959,-0.06711497,-0.041524656,0.006001404,0.03783673,0.0804821,0.044088993,-0.03722874,-0.0076525584,0.021525996,0.035911765,-0.031976465,0.087621145,0.028786974,-0.046159074,-0.016367693,-0.015957527,0.031811792,-0.058594033,0.010047264,-0.023302412,0.011538286,-0.11751855
founding,-0.05391014,0.1342393,0.034214668,0.035971925,0.17300497,-0.042304076,-0.035999637,0.26248568,-0.19156097,0.15432866,0.042470902,0.10614505,0.001706692,0.09335406,0.08204014,0.053385492,0.10745494,0.102857165,0.101419754,0.0077129644,-0.04396818,-0.018654598,0.055919334,-0.053833425,0.07996163,-0.019918578,-0.043712102,0.14641851,-0.0072704037,-0.0995732,-0.08156203,0.10667108,0.0684499,0.14566593,-0.06895205,0.1378483,0.041055303,-0.08273702,0.029425064,0.21261697,0.097159825,-0.020583967,-0.068016715,0.060453877,0.008312155,-0.062177453,-0.106573164,-0.08915136,-0.040825702,-0.09120409
telecommunications,-0.013379935,-0.044663176,0.06216555,-0.002927684,-0.0922702,-0.0992256,0.10935376,-0.15949768,0.043995753,0.04327989,-0.027099716,-0.049223773,-0.0774617,0.06789882,-0.06662083,-0.017294351,-0.084555626,0.0026881204,0.027192542,-0.008028708,0.033455636,-0.008624506,0.02004597,0.040861346,0.039573353,-0.027237944,0.0005396307,0.029653689,-0.036216035,-0.11073616,0.010656561,0.044339303,-0.14984602,-0.18661337,-0.017701041,0.052192587,0.043721672,-0.017693989,0.040443424,-0.031778324,-0.02299556,-0.03888434,-0.01869971,0.050227214,-0.033782855,-0.03269732,-0.0022052638,0.15344507,0.0015849404,0.012724596
ideas,0.15289986,-0.023558456,-0.04574063,-0.08329146,-0.019502845,0.04339263,0.058467165,-0.017631527,0.09649864,-0.028703574,-0.19018406,-0.08691385,0.0028287852,-0.13000491,-0.013132047,-0.025846168,-0.14227399,-0.041953918,-0.17593895,-0.06944197,0.16009371,-0.021561911,0.01949646,0.019649751,-0.1262738,-0.01744338,0.007723252,0.028520172,0.10207268,-0.059114028,0.1114771,-0.04395147,-0.060688544,-0.02196673,0.0012497689,-0.06593341,-0.009030128,-0.020567974,0.020918816,-0.06965977,-0.09974737,0.0045328964,-0.047869097,-0.014856611,-0.076872535,0.022900017,0.03809658,0.04666052,-0.051334206,0.102911055
seeking,-0.085878015,0.14189664,0.04356744,0.1483838,0.07484456,0.06592251,-0.117965795,-0.01752458,-0.10785396,0.10471172,-0.07647394,0.07003466,-0.12325985,0.16975947,0.1101004,0.11206997,0.07488319,0.07486117,0.13436495,0.11850092,0.09804637,-0.08237453,0.13679041,-0.08329251,0.10326629,0.10562111,-0.111152306,0.18135051,0.1521648,-0.14535302,-0.10059224,0.057290286,-0.0178961,0.07829814,-0.025558336,0.13154581,0.120523214,0.0029504683,0.08407999,0.14982964,0.117322706,-0.13375509,-0.13337128,0.13210928,0.114019215,-0.1458536,-0.040196612,-0.0012274105,-0.062109623,-0.12316041
opened,0.003989363,-0.026258102,-0.16734584,-0.10988226,0.028451288,-0.08505651,0.070566,0.083117805,0.022082573,-0.1415398,0.15099813,-0.06608516,0.016503075,-0.111984625,-0.034787375,-0.07450071,-0.046114128,-0.026383476,-0.078132994,-0.11011921,-0.15573423,0.029639503,-0.12239606,0.124927476,-0.063966416,-0.042590246,0.16714817,0.0038243872,-0.055654243,0.12048883,0.05299969,-0.23202845,-0.08549109,-0.13502283,0.10676709,-0.024036013,-0.1251298,0.03741661,-0.18423529,0.090723656,-0.038846403,0.09729202,0.18453309,-0.06885146,-0.1507272,0.14609262,0.14445907,0.04484146,0.14695549,-0.0776947
warm,-0.1081651,0.079595014,0.06413844,0.07740593,0.10720412,-0.016320655,-0.017720025,0.036044624,-0.09789677,0.111025296,-0.16639844,0.1386372,-0.09727269,0.038283832,0.060435425,0.13111244,0.10762828,0.11595623,0.123961955,0.041714247,-0.0017301932,-0.07464051,0.04657599,-0.10311133,0.06249068,0.108299665,-0.093682356,0.17249316,-0.0077590994,-0.11262605,-0.0758472,0.063068576,0.06870206,-0.026107958,-0.109329365,0.104613595,0.039962597,-0.07897559,0.079481535,0.1017704,0.081038766,-0.08671809,-0.09188544,0.052426238,0.049324654,-0.101273835,-0.019409636,-0.08424659,-0.110250205,-0.08512131
achieving,0.07142313,0.033807985,-0.18667819,0.078571044,-0.12260097,-0.121281534,-0.097104594,0.13222267,0.13701665,-0.1495876,0.32482502,-0.1524818,0.06757119,-0.20132917,-0.10380785,-0.08627372,-0.08497635,-0.06504948,-0.07470905,0.0013444745,-0.37023708,-0.05870302,-0.15177546,0.036013007,-0.0694805,-0.24196528,0.12470231,-0.1828921,-0.13406013,0.21800418,0.07521682,-0.08577686,-0.014862302,0.051081095,0.05224337,-0.09292935,-0.20293154,0.016966496,-0.17397615,-0.10311769,-0.08146248,0.17573577,0.064781696,-0.2550086,-0.13015985,0.07227173,0.09569307,-0.033201013,0.15168525,0.093277015
trip,0.008463742,-0.022946294,0.052292828,-0.1327695,0.08271988,-0.2597406,0.089987315,-0.055018812,-0.0029696901,0.041252244,0.13652332,0.012957455,0.083629586,-0.006940896,0.003702742,-0.011257644,0.07178909,0.0045554303,0.031578947,-0.05522608,-0.083161585,-0.00975648,0.01812259,-0.047246493,0.07439783,-0.1604201,-0.00534431,-0.0520133,-0.1503499,-0.011343632,0.09670519,-0.008636273,-0.13867089,0.00044677057,-0.085026614,0.022111198,0.014132666,-0.06977266,0.06909034,-0.12863114,-0.012983612,-0.043475006,0.032123324,0.024597835,-0.021224169,-0.0070338794,-0.023735134,0.0304379,-0.014361722,0.05719463
yi,-0.10889111,0.07382857,-0.17169772,-0.04070841,0.0842275,0.04367477,-0.15957081,0.11187542,-0.15570569,-0.003157342,-0.046730287,0.08952664,0.06588755,0.11809133,0.06827405,-0.04415218,0.10742477,0.075681336,0.06956404,0.026779179,-0.057085745,0.042769685,-0.15848027,0.05883352,0.065420635,0.048959736,-0.05299084,0.115384206,-0.11737327,0.0019331794,-0.13175938,-0.113916434,0.024798432,-0.0850257,0.13085403,0.13304934,-0.032016195,0.09772083,-0.13333628,0.15483007,0.044866096,0.03706174,0.12965645,0.006291845,0.080380835,0.09388533,0.07769376,0.012090923,0.1261176,-0.2080237
insurance,0.05961058,-0.12841749,-0.045456626,-0.1829968,0.05057837,0.05827777,0.12433642,0.17147268,-0.075022176,0.025771346,-0.065151334,-0.05585794,0.07444221,-0.07021168,0.10951254,0.0329427,0.040901557,-0.06843177,-0.05332728,-0.04927561,-0.08535564,-0.025870066,-0.0466881,-0.012224521,-0.076713465,0.049209088,0.10092932,0.1088697,0.064794734,-0.017092947,-0.0995295,-0.11470485,0.13166456,0.049925078,-0.084000796,-0.062538385,0.068651356,-0.079536915,-0.04297768,0.06155348,-0.10452664,0.10440769,0.08640849,0.05341039,-0.08565338,0.0009773694,-0.08569832,-0.11184318,0.046278916,-0.040434334
communists,-0.105760895,0.06511456,0.090682015,-0.085844286,0.032143395,-0.16130655,0.17009076,-0.09647873,-0.016462728,0.13598992,-0.0042116735,0.091417104,0.06763628,0.04530227,0.012227758,0.072178185,0.073038355,0.039280802,0.14268897,0.09342607,0.011529497,0.057852156,0.05423241,-0.09669773,0.090945564,0.03954933,-0.03731709,0.02370471,-0.14859575,-0.12540558,-0.0063300584,0.12283084,-0.06309571,0.0516406,-0.064127326,0.012990817,0.010486226,0.015285059,0.06350738,0.04947053,0.13929059,-0.074687995,-0.08205411,0.035029367,0.10042194,-0.101786055,-0.08009991,0.029033938,-0.005024667,-0.049936093
attending,-0.3454146,0.34500608,0.25283352,0.34088063,0.2160003,0.3059493,-0.32684413,-0.009855113,-0.3620232,0.2523262,-0.1718198,0.31278366,-0.22014165,0.36555403,0.28569397,0.25797957,0.19920352,0.30625644,0.4057957,0.23491327,0.27016675,-0.12604456,0.252934,-0.19565372,0.32757634,0.29885766,-0.30681548,0.26615742,0.2574936,-0.34059393,-0.33001864,0.17660604,0.11860251,0.057743493,-0.23901398,0.29105547,0.22590424,-0.09541859,0.30810958,0.31590673,0.1768935,-0.33415002,-0.10167294,0.30024207,0.26521048,-0.26889083,-0.2762219,-0.06055708,-0.20530726,-0.26453966
xiamen,-0.036636543,0.12907518,-0.036725998,0.13635029,0.09579685,-0.07236445,-0.025384318,0.18311994,0.020218132,0.014366568,-0.02438368,0.008512924,-0.045491077,0.03236593,0.041341804,0.002135106,0.006942439,0.073522076,0.07773668,-0.04437662,0.119033545,-0.15034865,0.07915077,-0.07423843,0.057149056,0.02663268,-0.018146258,-0.19693547,0.14094262,-0.02608655,0.1007698,0.06168211,-0.07537615,0.0467161,-0.003399933,0.025539827,-0.013174292,-0.009209785,0.05509637,-0.20915508,0.044143908,-0.11325314,-0.09285356,-0.031438343,-0.07920581,-0.025020573,0.00029259262,0.028882634,-0.056641825,-0.08215566
collision,0.086184405,-0.051337667,-0.11824158,0.055257756,-0.04402656,-0.05054019,0.12934415,-0.24056368,0.31593204,-0.16610904,-0.049301557,-0.1579527,-0.10599522,-0.023664754,0.035067633,-0.10081449,-0.06604049,-0.045996092,-0.09926559,-0.13279739,0.23042981,-0.013785466,0.04707926,-0.0002706374,0.00086842733,-0.03316497,0.17037778,-0.3505762,0.27028045,0.07632924,0.32041597,-0.16353628,-0.26402557,-0.025723547,0.10053283,-0.071054734,-0.047280703,-0.051162954,0.1268329,-0.38465425,-0.04352755,-0.09851896,0.02072826,-0.0327867,-0.1573611,0.048317138,0.15416346,0.11299014,-0.036748312,0.036794722
mass,-0.019565063,0.021349732,0.049640078,0.046246134,0.09257805,-0.08542026,-0.013737444,0.032423038,0.049327817,0.09297719,-0.059533283,-0.018905776,0.040817436,0.04221149,0.025456984,-0.017805167,-0.00837474,0.08051617,0.03324089,-0.007223107,0.14156994,-0.050587796,0.14608805,-0.113660224,0.027228037,0.029344428,-0.016507555,-0.023733798,0.025809191,-0.07818785,-0.007917965,0.0664263,-0.103983894,0.02558072,-0.020768804,-0.009895205,0.09808977,-0.09380838,0.087993346,-0.1368397,0.016133338,-0.03945325,-0.11555913,-0.02336188,0.07919081,-0.104553625,0.0055782385,-0.042175602,-0.050263137,0.012652225
chi,-0.11461651,0.06328914,0.036067963,0.07654274,-0.08705481,0.16436209,-0.09724713,-0.08357808,-0.16687837,0.023141239,0.018811665,0.06026254,-0.16387437,0.046806112,-0.087179,0.07019129,-0.051076315,0.12021387,0.16385505,0.18663,-0.084081165,0.075635396,0.014463452,0.009826415,-0.021948779,0.12009565,-0.20557567,0.20999905,-0.041312497,-0.0715235,-0.2145128,0.02371685,0.062124565,-0.12798175,-0.0013646287,0.08322075,-0.012920129,-0.013259668,0.008395123,0.13832119,0.063703224,-0.014116559,0.06366849,0.28994477,0.08582333,0.02052566,-0.09136979,0.1075445,0.010764407,-0.08340088
aggression,-0.012703222,-0.032122314,-0.13096201,0.013078796,-0.041720748,0.1554382,-0.24228342,0.05482372,-0.049826976,-0.094689034,0.042036403,0.027565477,0.22031151,0.11330037,0.012513023,-0.06787,-0.029376836,0.024246532,-0.03496591,-0.002588237,-0.04550902,0.0827331,-0.09190928,0.015444455,-0.03249507,0.03042694,0.15482837,-0.021340167,0.10673796,0.06592243,-0.09721231,-0.047054004,0.04735059,-0.106886424,0.07425298,-0.0109713655,-0.009579142,0.1031734,0.013726512,0.02188415,-0.060744893,0.029037155,0.102431856,-0.05774657,0.055566248,0.17739472,-0.109943144,-0.103837065,0.0409598,0.027752658
solve,-0.05641643,-0.03250694,0.0588105,0.029673094,0.0030488807,0.11651764,9.928919e-05,-0.20486563,0.010028178,0.053453308,-0.08305031,0.0003157959,-0.035827097,0.106205046,-0.03519304,0.02886885,0.01517939,0.029430157,0.10199194,0.014291388,0.16178311,0.029217392,0.13831428,-0.11198684,0.07159817,0.034855116,-0.070119545,-0.043066993,0.049815424,-0.10707222,-0.07702766,0.13142294,0.025122214,-0.01583401,-0.014516513,0.069627225,0.019183958,-0.0863733,0.12007836,-0.1206668,0.0035520403,-0.052473314,-0.13038325,0.040412933,0.058871325,-0.06242681,-0.077909365,-0.03815664,-0.080243446,0.09882531
finally,0.045217484,0.065605104,0.020353971,-0.002387712,0.015732223,0.029538436,0.07483052,0.024245631,0.024140993,-0.0355481,0.016415762,-0.059978027,-0.046195492,-0.098158434,0.022541407,-0.007196998,0.03579432,-0.032599226,-0.02362743,0.040066577,-0.014407848,0.028047264,-0.02544441,-0.013866574,-0.04345868,-0.024528662,0.012689804,-0.0015371614,-0.041266095,0.053199265,-0.0203103,-0.052616496,0.012877993,0.061190367,0.034693345,0.02932578,-0.029067617,-0.008887356,-0.053790145,-0.072074264,-0.008746707,0.028623171,0.039972574,-0.054513037,-0.02699366,0.03394449,0.014981936,0.052125152,0.017067455,-0.019386208
largest,-0.11387039,0.18535739,0.25630468,0.18941233,0.21240543,0.028278004,-0.061556898,0.07747817,-0.11660531,0.21082267,-0.26489004,0.13384566,-0.22006992,0.19525959,0.16471432,0.19030327,0.12589379,0.22787644,0.09685747,0.10300666,0.1469099,-0.2324637,0.22938287,-0.18406294,0.15937503,0.12079289,-0.13845487,0.09057281,0.12079001,-0.23817085,-0.12858187,0.23726986,0.10125903,0.13858639,-0.2102456,0.11576943,0.16284843,-0.24807209,0.21011014,0.119721465,0.13745314,-0.25616926,-0.28024986,0.16380654,0.14383177,-0.17528763,-0.13492465,-0.10674818,-0.24612394,-0.12784597
1997,-0.27647072,0.15501973,0.2419495,0.22058299,0.20816365,0.17566964,-0.21304837,0.14338733,-0.23835875,0.18230349,0.029404331,0.2674464,-0.17955087,0.17865261,0.14035058,0.25701228,0.22232537,0.18738367,0.24379155,0.2428707,0.13995296,-0.14277421,0.14250061,-0.21834162,0.23745133,0.16240293,-0.20116998,0.2531792,0.10175659,-0.13680518,-0.26096722,0.18541184,0.21362709,0.15005125,-0.188433,0.24591845,0.20823175,-0.14600667,0.14512992,0.20143947,0.2426175,-0.22569168,-0.25521398,0.21573105,0.21165699,-0.18359959,-0.24019726,-0.13261351,-0.22773728,-0.26855838
announced,-0.16158,0.15330227,0.148068,0.16222689,0.26688555,0.03869407,-0.059938412,0.18711598,-0.20232168,0.18042406,-0.037044663,0.19724081,-0.028672488,0.17657954,0.18135543,0.08979141,0.19214523,0.16650586,0.15714777,0.044488885,0.12566619,-0.1238038,0.15766612,-0.19651751,0.122899376,0.12502718,-0.12976713,0.11172007,0.22072628,-0.18243115,-0.10928895,0.09975548,0.08307446,0.15133661,-0.20538698,0.21992658,0.15516809,-0.21756966,0.16854219,0.18418917,0.128865,-0.12910566,-0.08548211,0.1228031,0.13765953,-0.18227422,-0.2084211,-0.22175445,-0.18961339,-0.12614971
advantages,0.17380434,-0.20372203,-0.22191462,-0.18334337,-0.17090422,-0.10728185,0.08016186,-0.12855834,0.17150901,-0.23084359,0.21181469,-0.17999165,0.24760568,-0.12657689,-0.14076063,-0.21004516,-0.12480694,-0.18755178,-0.20167723,-0.12777148,-0.15903687,0.1224279,-0.13827087,0.1328167,-0.18890817,-0.059303846,0.19810484,-0.19291118,-0.060830086,0.21498364,0.18369222,-0.12623735,-0.12682149,-0.21290846,0.14659758,-0.19231121,-0.12371973,0.19606519,-0.24284898,-0.15680338,-0.14082861,0.22209495,0.23832932,-0.15082757,-0.19767575,0.18014956,0.1652223,0.17740048,0.2239082,0.17431542
mind,0.04763752,-0.049978297,0.011502553,-0.0698242,-0.0827368,-0.04847241,0.13995191,-0.020532753,0.02430359,0.046703946,0.030744359,-0.041415572,-0.12660328,0.019112261,-0.017645963,0.047458466,-0.109515004,0.028858319,0.08551301,0.048975486,0.036698505,0.032843605,0.046531204,-0.05085534,-0.018297685,0.047879048,-0.033397574,-0.031494964,-0.10358679,-0.003103034,-0.017500905,0.07598929,-0.01920035,-0.012805791,0.0041596103,0.056137383,0.026415415,-0.036420904,0.038668558,-0.012650398,0.032592133,-0.03202539,-0.062335417,0.045201134,-0.013072075,-0.033381,0.0088378005,0.1553591,0.032344103,0.047944482
besides,0.19480918,-0.2663998,-0.2626716,-0.22396573,-0.105237685,0.041276406,0.12570621,-0.1434702,0.12167918,-0.12860209,0.14090529,-0.15290183,0.27758497,-0.08065245,-0.0951837,-0.3083865,-0.24233374,-0.17307507,-0.27535576,-0.29194197,-0.015047662,0.24141812,-0.20280781,0.29293865,-0.20949003,-0.18727037,0.25625983,-0.097196385,-0.094191514,0.19669713,0.15622908,-0.3057837,-0.22725928,-0.29278922,0.30112538,-0.13093966,-0.15876204,0.16422608,-0.11736195,-0.030178888,-0.27940005,0.17670864,0.282737,-0.16865778,-0.12090114,0.3102252,0.08787692,0.16286984,0.25787228,0.11443085
realizing,-0.019798953,-0.06771466,0.091018535,-0.008883837,0.100504786,-0.07360276,0.014627042,0.11057346,0.007345479,0.026701469,-0.066988066,0.03888036,0.12910862,0.09488012,0.013651188,0.037066184,0.05512782,0.026580043,-0.072793595,-0.052002627,0.09207471,-0.052318677,0.043429986,-0.03453979,0.025376497,0.014861091,0.055872153,-0.17722765,0.0663428,-0.035084803,0.017192869,0.037853573,0.073518805,0.09549893,-0.06942657,-0.07658978,0.10492806,-0.28963476,0.07142919,-0.09829079,0.05949514,-0.033586983,-0.0018892935,-0.047803868,0.01405297,0.019118516,-0.15111145,-0.22664827,-0.011509638,0.14373507
equal,0.16722547,-0.20023407,-0.24746145,-0.12647638,-0.24752967,-0.1987788,0.09696817,-0.24346714,0.23301876,-0.2517063,0.17350492,-0.24983667,0.19062611,-0.16306835,-0.22194299,-0.21971928,-0.23903197,-0.25152642,-0.18785068,-0.25379398,-0.116057694,0.22598302,-0.25182462,0.1975714,-0.2712533,-0.1827459,0.26169077,-0.18659936,-0.14360337,0.21360287,0.16642462,-0.23143744,-0.17449273,-0.23482704,0.21832095,-0.2644885,-0.16365984,0.24747697,-0.2351802,-0.11471367,-0.27459282,0.18346553,0.1767227,-0.23452324,-0.17923136,0.20003201,0.23568343,0.18661003,0.2858135,0.1597371
stress,-0.22575414,0.17430317,0.17537406,0.22581789,0.2143354,0.24153791,-0.19458339,0.13071908,-0.09862629,0.19087614,-0.17391932,0.081351735,-0.13095126,0.29417464,0.15607812,0.19305463,0.099045485,0.157444,0.29784384,0.06578201,0.33645782,-0.09452788,0.27433404,-0.19247882,0.18042032,0.17795894,-0.106717765,-0.03120677,0.27458304,-0.2258005,-0.20484002,0.17050596,0.03261731,0.057435773,-0.15710782,0.19275945,0.18896554,-0.095252395,0.2910881,0.08680027,0.16348371,-0.193287,-0.2502133,0.23123507,0.20958677,-0.15247405,-0.23093371,-0.1380643,-0.27794558,-0.17249997
pla,-0.027680755,-0.025830152,0.17142211,0.039655812,0.13902168,0.055675216,0.02518661,0.1590629,-0.049205497,0.06861662,-0.14869924,0.05038159,-0.16716868,0.10344726,0.17027244,0.11638451,0.058996815,0.06462482,0.0020584976,0.07671771,0.06159967,-0.17952754,0.0710051,-0.12532918,0.06804829,0.13704051,-0.12330978,0.10898985,0.058869068,-0.11559593,-0.0498177,0.074476965,0.122579955,0.14222516,-0.18282971,0.11947718,0.06825579,-0.13538872,0.09447837,0.10157599,0.0025015029,-0.05514801,-0.111995384,0.11682866,0.0884342,-0.0855763,-0.10198707,-0.25955608,-0.05543054,0.020229077
risks,0.010045446,0.059805293,-0.056855384,-0.039804723,0.1746693,0.05274606,-0.07174188,0.37248313,0.04585886,-0.16385627,-0.033079166,-0.0065752184,0.104919665,-0.09671436,0.1621929,0.050252046,0.17106773,-0.00086724415,-0.18511634,0.05181826,-0.123227686,-0.16992916,-0.046329048,-0.069595516,-0.02325465,-0.10028444,0.11787639,-0.111061215,-0.043625258,0.115962304,-0.022181904,-0.0059945406,0.30776104,0.235928,-0.048900247,-0.09159989,0.09220338,-0.07405804,-0.08522898,-0.15469238,0.034747474,0.065127596,-0.019576833,-0.07447568,0.038695157,0.039796263,-0.11901025,-0.22565502,-0.025453407,0.10143855
accounting,-0.07218346,0.06953692,-0.062193427,0.08230846,0.023083607,-0.032922905,-0.08408446,0.21129674,-0.1166555,0.015955456,-0.002118457,0.1223808,-0.06408821,0.012224991,0.08151935,-0.0073396587,0.11600784,0.11904247,0.035808183,-0.03496277,-0.07991748,-0.16727595,-0.022307746,0.0010716717,0.10093632,-0.024395283,0.015445423,0.011385551,0.028208086,-0.0048465133,0.047979876,-0.033114456,0.098498404,0.06754432,-0.0043703713,0.0681405,0.047339592,0.09620843,0.0123333605,0.032270648,0.14616475,-0.036734812,0.0040655993,-0.08850408,-0.037404988,-0.018633846,-0.0094651785,0.01165638,-0.0023219967,-0.16999944
banks,0.07693381,-0.16514093,0.004009972,-0.17730303,0.06836978,0.026446545,0.16821797,0.009863624,-0.17067908,0.05923451,-0.069887094,0.01670688,0.02590072,-0.038340613,0.013495422,0.052817725,0.0033189105,-0.028137859,-0.103883766,-0.025980305,-0.06795319,0.0027860224,-0.09480521,0.085492656,-0.11581015,0.10563224,0.012075874,0.242817,-0.07301049,0.035808627,-0.09333598,-0.0025804827,-0.019971501,-0.09469134,-0.030511022,-0.023898667,0.0723097,-0.105438314,-0.0768453,0.21885198,-0.10598222,0.053438842,0.025016733,0.14817998,0.011819159,0.0152702145,-0.11440645,-0.071218096,-0.0013012526,-0.008647787
popular,-0.09612549,0.18174624,0.11532045,0.1001446,0.054664638,-0.09083358,-0.11415656,0.26727006,-0.009356415,0.0038385205,0.0069277887,0.062208537,-0.094566666,0.04827823,0.100433744,0.037575103,0.06613167,0.06854004,0.021408826,0.08492342,0.04579684,-0.23751558,0.10510018,-0.13976744,0.11281379,-0.03974587,-0.049756717,-0.16893025,0.02218853,-0.06046143,-0.03624143,0.073158465,0.0896397,0.1971327,-0.03805125,0.058080543,-0.0144357765,-0.09775911,0.07029452,-0.15016542,0.16633633,-0.11561028,-0.12443391,0.033435855,0.020806637,-0.10127605,-0.0855733,-0.110222325,-0.08759751,0.012484653
distribution,-0.10053408,0.14122224,0.17438391,0.063478485,0.15763475,-0.008298268,0.012199575,0.17617439,-0.042384695,0.1346902,-0.16101685,0.10885311,-0.009168342,0.093036436,0.14199561,0.14178789,0.14032118,0.12756994,0.07786539,0.00012282876,0.12049478,-0.16554402,0.15473253,-0.109724924,0.18707302,0.04251439,-0.14478002,-0.0814929,0.11515982,-0.13212399,-0.08392586,0.17523968,0.08386711,0.22453858,-0.20177887,0.08462568,0.086853564,-0.14542498,0.1518801,0.0038917612,0.16842654,-0.17351416,-0.28696817,0.05733856,0.12529364,-0.18968984,-0.17574981,-0.16456844,-0.13946223,-0.056010228
oppose,0.030617287,-0.047621228,-0.18474181,-0.085663974,-0.029577805,0.16221061,-0.03253868,-0.15572707,-0.0020059138,-0.04628172,0.11444743,-0.017062843,0.18147367,0.06214749,-0.011622026,-0.1514555,-0.002687937,-0.04984591,0.017753245,-0.062130097,0.0034427305,0.2825231,-0.12765808,0.1351076,-0.052808147,-0.026953407,0.13353932,0.03936493,0.0027183262,0.14256714,-0.06533188,-0.17678417,-0.07437785,-0.17217945,0.16269508,-0.01484202,-0.18425025,0.11025767,-0.11458212,0.011090827,-0.08224111,0.09375104,0.185504,0.04350752,-0.06733231,0.23105122,0.035803206,0.08196747,0.08008591,-0.008802985
meetings,0.10647887,-0.12860306,-0.14504059,-0.1490471,-0.1786581,-0.14151093,0.115095474,-0.09753163,0.14268349,-0.1645967,0.1974434,-0.13399434,0.12808321,-0.24005355,-0.11152551,-0.18097873,-0.098213956,-0.1473584,-0.14037697,-0.07642583,-0.05436203,0.16413978,-0.06604994,0.13331427,-0.15446632,-0.18863897,0.14949006,-0.21297133,-0.1308934,0.1044149,0.14490831,-0.16317272,-0.040453434,-0.08655688,0.15032949,-0.13566056,-0.1965478,0.09516431,-0.13484153,-0.15407006,-0.14617558,0.17086916,0.06361648,-0.13087831,-0.16669174,0.13489199,0.12398283,0.10415968,0.1431542,0.17054291
discuss,0.13665496,-0.10591948,0.040914882,0.057101097,-0.11559015,-0.11377504,0.17758736,-0.120996214,0.21009725,-0.055760317,0.042810537,-0.11528196,0.07056439,-0.08654529,-0.12151634,-0.03980114,-0.12549102,-0.17642301,-0.13688675,-0.08360804,-0.033459447,0.088053316,0.041831158,0.07822184,-0.10250812,-0.058200307,0.0828071,-0.15564191,0.049398977,0.020324608,0.1013096,-0.009182232,-0.17388335,-0.04224901,0.0664812,-0.17056406,-0.11050989,-0.05993947,0.1079934,-0.19522129,-0.06025546,0.08899883,-0.04481955,-0.07735759,-0.08110725,0.08667305,0.04604643,0.10753721,-0.008496107,0.22563747
